Incident Number,Exposure Number,ID,Address,Incident Date,Call Number,Alarm DtTm,Arrival DtTm,Close DtTm,City,zipcode,Battalion,Station Area,Box,Suppression Units,Suppression Personnel,EMS Units,EMS Personnel,Other Units,Other Personnel,First Unit On Scene,Estimated Property Loss,Estimated Contents Loss,Fire Fatalities,Fire Injuries,Civilian Fatalities,Civilian Injuries,Number of Alarms,Primary Situation,Mutual Aid,Action Taken Primary,Action Taken Secondary,Action Taken Other,Detector Alerted Occupants,Property Use,Area of Fire Origin,Ignition Cause,Ignition Factor Primary,Ignition Factor Secondary,Heat Source,Item First Ignited,Human Factors Associated with Ignition,Structure Type,Structure Status,Floor of Fire Origin,Fire Spread,No Flame Spread,Number of floors with minimum damage,Number of floors with significant damage,Number of floors with heavy damage,Number of floors with extreme damage,Detectors Present,Detector Type,Detector Operation,Detector Effectiveness,Detector Failure Reason,Automatic Extinguishing System Present,Automatic Extinguishing Sytem Type,Automatic Extinguishing Sytem Perfomance,Automatic Extinguishing Sytem Failure Reason,Number of Sprinkler Heads Operating,Supervisor District,neighborhood_district,point,data_as_of,data_loaded_at				
23035133,0,230351330,125 EXCELSIOR AVENUE,2023/03/13,230722309,2023/03/13 04:21:49 PM,2023/03/13 04:29:15 PM,2023/03/13 04:47:31 PM,San Francisco,94112,B09,43,0611,1,4,0,0,0,0,,,,0,0,0,0,1,"500 Service Call, other",N None,86 Investigate,,,,"213 Elementary school, including kindergarten",,,,,,,,,,,,NA,,,,,,,,,,,,,,,11,Excelsior,POINT (-122.432133 37.726104),2023/03/13 04:47:31 PM,2025/05/20 02:17:45 AM				
23035135,0,230351350,1177 MARKET STREET,2023/03/13,230722318,2023/03/13 04:24:12 PM,2023/03/13 04:28:08 PM,2023/03/13 04:29:02 PM,San Francisco,94103,B02,36,2317,3,11,0,0,0,0,,,,0,0,0,0,1,"113 Cooking fire, confined to container",N None,63 Restore fire alarm system,,,U Unknown,429 Multifamily dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,6,South of Market,POINT (-122.414081 37.779148),2023/03/13 04:29:02 PM,2025/05/20 02:17:45 AM				
23035136,0,230351360,1 101NB 3RD ST OF,2023/03/13,230722324,2023/03/13 04:26:07 PM,2023/03/13 04:33:30 PM,2023/03/13 04:44:22 PM,San Francisco,94005,B10,44,9944,2,8,0,0,0,0,,,,0,0,0,0,1,324 Motor vehicle accident with no injuries.,N None,31 Provide first aid & check for injuries,,,,961 Highway or divided highway,,,,,,,,,,,,NA,,,,,,,,,,,,,,,10,Bayview Hunters Point,POINT (-122.397667 37.714914),2023/03/13 04:44:22 PM,2025/05/20 02:17:45 AM				
23035141,0,230351410,21ST AVENUE,2023/03/13,230722358,2023/03/13 04:35:39 PM,2023/03/13 04:39:31 PM,2023/03/13 04:44:46 PM,San Francisco,94122,B08,22,7426,1,4,0,0,0,0,,,,0,0,0,0,1,"500 Service Call, other",N None,86 Investigate,,,,NNN None,,,,,,,,,,,,NA,,,,,,,,,,,,,,,4,Sunset/Parkside,POINT (-122.479138 37.761605),2023/03/13 04:44:46 PM,2025/05/20 02:17:45 AM				
23035143,0,230351430,2342 39TH AVENUE,2023/03/13,230722370,2023/03/13 04:38:34 PM,2023/03/13 04:43:36 PM,2023/03/13 04:48:36 PM,San Francisco,94116,B08,18,7621,1,4,0,0,0,0,,,,0,0,0,0,1,"440 Electrical  wiring/equipment problem, other",N None,65 Secure property,,,,419 1 or 2 family dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,4,Sunset/Parkside,POINT (-122.497103 37.743165),2023/03/13 04:48:36 PM,2025/05/20 02:17:45 AM				
23035144,0,230351440,STOCKTON STREET,2023/03/13,230722387,2023/03/13 04:42:11 PM,2023/03/13 04:46:58 PM,2023/03/13 05:24:24 PM,San Francisco,94108,B01,13,1324,3,11,2,3,0,0,,,,0,0,0,0,1,"320 Emergency medical service incident, other",N None,32 Provide basic life support (BLS),,,,"960 Street, other",,,,,,,,,,,,NA,,,,,,,,,,,,,,,3,Financial District/South Beach,POINT (-122.406959 37.789435),2023/03/13 05:24:24 PM,2025/05/20 02:17:45 AM				
23035153,0,230351530,1331 INGALLS STREET,2023/03/13,230722474,2023/03/13 05:06:13 PM,2023/03/13 05:09:14 PM,2023/03/13 05:44:56 PM,San Francisco,94124,B10,17,6572,8,28,1,2,1,2,,,,0,0,0,0,1,"651 Smoke scare, odor of smoke",N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,10,Bayview Hunters Point,POINT (-122.381949 37.730555),2023/03/13 05:44:56 PM,2025/05/20 02:17:45 AM				
23035156,0,230351560,HARRISON STREET,2023/03/13,230722495,2023/03/13 05:12:06 PM,2023/03/13 05:16:16 PM,2023/03/13 05:18:46 PM,San Francisco,94110,B06,07,5533,1,4,0,0,0,0,,,,0,0,0,0,1,"700 False alarm or false call, other",N None,"70 Assistance, other",,,,511 Convenience store,,,,,,,,,,,,NA,,,,,,,,,,,,,,,9,Mission,POINT (-122.411902 37.752628),2023/03/13 05:18:46 PM,2025/05/20 02:17:45 AM				
23035157,0,230351570,4032 NORIEGA STREET,2023/03/13,230722505,2023/03/13 05:13:37 PM,2023/03/13 05:17:26 PM,2023/03/13 05:27:03 PM,San Francisco,94122,B08,23,7725,8,28,1,2,1,2,,,,0,0,0,0,1,"651 Smoke scare, odor of smoke",N None,86 Investigate,,,,419 1 or 2 family dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,4,Sunset/Parkside,POINT (-122.50686 37.752967),2023/03/13 05:27:03 PM,2025/05/20 02:17:45 AM				
